,B1,B2,B3,B4,B5,B6,B7,date
2165,123.0,193.0,456.0,266.0,3621.0,1214.0,536.0,4.0
2166,483.5,628.0,934.5,1236.5,2008.0,2230.0,1459.5,4.0
2167,390.0,435.0,506.0,567.0,865.0,1252.0,1006.0,4.0
2168,,,,,,,,4.0
2169,363.0,485.0,848.0,758.0,3581.0,2177.0,1460.0,4.0
2170,321.0,462.0,821.0,956.5,2803.0,2429.5,1527.5,4.0
2171,312.0,413.0,726.0,856.0,1781.0,1863.0,1336.0,4.0
2172,578.0,721.0,1087.0,1355.0,2156.0,2989.0,2731.0,4.0
2173,3100.5,3238.5,3658.0,3905.5,4721.0,5150.0,4603.0,4.0
2174,712.5,908.0,1366.5,1489.5,3213.5,3551.5,2806.5,4.0
2175,,,,,,,,4.0
2176,642.5,752.5,1012.5,1227.5,2510.5,2155.0,1431.5,4.0
2177,433.0,537.0,900.0,1113.0,2639.0,2565.0,1574.0,4.0
2178,444.0,559.0,741.0,809.0,1909.0,2727.0,1862.0,4.0
2179,237.0,325.0,606.0,536.0,2550.0,2226.0,1533.0,4.0
2180,,,,,,,,4.0
2181,380.0,501.0,857.0,1018.0,2283.0,2522.0,2082.0,4.0
2182,591.0,706.0,1051.0,1250.0,2115.0,3033.0,2530.0,4.0
2183,,,,,,,,4.0
2184,,,,,,,,4.0
2185,233.5,327.5,738.0,539.5,4343.0,1819.5,1058.5,4.0
2186,417.5,620.5,1013.0,1367.5,2812.5,2171.0,1498.5,4.0
2187,264.5,370.5,680.5,757.0,2499.0,1752.0,1311.5,4.0
2188,343.0,408.0,547.0,606.0,1371.0,1780.0,1287.0,4.0
2189,426.0,501.0,777.0,833.0,2305.0,2551.0,2046.0,4.0
2190,468.0,596.0,788.0,964.0,1849.0,2555.0,2118.0,4.0
2191,419.0,502.0,706.0,750.0,2875.0,1739.0,1083.0,4.0
2192,650.0,668.0,759.0,845.0,1382.0,2407.0,2263.0,4.0
2193,433.0,455.0,649.0,779.0,1721.0,2517.0,2379.0,4.0
2194,301.0,372.0,644.0,709.0,2748.0,2330.0,1753.0,4.0
2195,370.0,424.0,626.0,753.0,1662.0,2364.0,1844.0,4.0
2196,,,,,,,,4.0
2197,476.5,563.0,879.0,977.5,2533.5,2437.5,2030.5,4.0
2198,793.0,897.0,1165.0,1419.0,2428.0,3383.0,3114.0,4.0
2199,,,,,,,,4.0
2200,618.5,734.5,1002.5,1277.5,2093.5,2679.5,2063.0,4.0
2201,422.5,497.5,838.5,755.5,3476.0,2224.5,1278.0,4.0
2202,407.0,515.0,794.0,913.0,2521.0,2628.0,1709.0,4.0
2203,447.0,513.5,755.0,872.0,2055.5,2377.0,1570.0,4.0
2204,1340.0,1614.0,2208.0,2127.0,2537.0,840.0,584.0,4.0
2205,292.0,361.0,640.0,509.0,2822.0,1563.0,864.0,4.0
2206,274.0,389.5,709.5,756.0,2854.5,1718.5,909.5,4.0
2207,326.0,434.0,655.5,838.0,1717.5,1796.0,1247.0,4.0
2208,497.0,610.0,876.0,982.0,2479.0,2735.0,2011.0,4.0
2209,486.0,567.0,846.0,835.0,3277.0,2557.0,1664.0,4.0
2210,675.0,824.0,1182.0,1516.0,2944.0,3189.0,2505.0,4.0
2211,,,,,,,,4.0
2212,,,,,,,,4.0
2213,913.0,1080.0,1537.0,1848.0,2558.0,2907.0,2639.0,4.0
2214,599.5,755.0,1078.5,1246.0,2317.0,2154.5,1725.0,4.0
2215,,,,,,,,4.0
2216,398.0,512.0,791.0,731.0,2766.0,2138.0,1535.0,4.0
2217,232.0,277.0,620.0,386.0,4266.0,1682.0,795.0,4.0
2218,383.0,512.0,796.0,894.0,2719.0,2247.0,1600.0,4.0
2219,,,,,,,,4.0
2220,,,,,,,,4.0
2221,329.0,445.5,708.0,680.5,2942.0,1915.0,1368.5,4.0
2222,234.5,330.0,711.0,613.0,3458.0,2057.0,1135.0,4.0
2223,,,,,,,,4.0
2224,314.0,441.0,837.0,822.0,2938.0,2155.0,1442.0,4.0
2225,265.0,316.0,629.0,558.0,3370.0,1858.0,998.0,4.0
2226,569.0,692.0,951.0,1208.0,2273.0,3275.0,2357.0,4.0
2227,,,,,,,,4.0
2228,794.0,929.0,1235.0,1561.0,2269.5,3209.0,3075.0,4.0
2229,870.0,1013.0,1428.0,1811.0,2846.0,3436.0,3133.0,4.0
2230,481.0,576.0,875.0,960.0,2803.0,2712.0,1774.0,4.0
2231,,,,,,,,4.0
2232,557.0,666.0,1005.0,1046.0,3590.0,3023.0,2149.0,4.0
2233,254.0,341.0,634.0,523.0,3784.0,1765.0,953.0,4.0
2234,402.0,520.0,851.0,1173.0,3010.0,2828.0,1664.0,4.0
2235,,,,,,,,4.0
2236,754.0,835.0,1068.0,1245.0,2362.5,3107.0,2849.0,4.0
2237,324.0,408.0,751.0,701.0,2796.0,2094.0,1344.0,4.0
2238,379.0,472.0,764.0,894.0,2514.0,2479.0,1605.0,4.0
2239,,,,,,,,4.0
2240,335.0,432.5,678.0,761.0,1705.5,1767.0,1355.5,4.0
2241,438.0,598.5,1003.0,1083.5,2845.0,2444.5,1719.5,4.0
2242,412.0,517.0,881.0,951.0,2636.0,2317.0,1715.0,4.0
2243,334.0,430.0,625.0,722.0,1272.0,1580.0,1348.0,4.0
2244,608.0,793.0,1186.0,1434.0,2624.0,2779.0,2240.0,4.0
2245,316.0,387.0,670.0,633.0,3205.0,1685.0,1005.0,4.0
2246,641.0,824.0,1147.0,1445.0,3241.0,2810.0,2339.0,4.0
2247,,,,,,,,4.0
2248,623.0,794.0,1202.0,1392.0,2990.0,2894.0,2347.0,4.0
2249,351.0,513.0,978.0,991.0,4985.0,2179.0,1516.0,4.0
2250,282.0,413.0,874.0,1044.0,3545.0,1866.0,1195.0,4.0
2251,,,,,,,,4.0
2252,537.0,740.0,1071.0,1293.0,2073.0,2538.0,2192.0,4.0
2253,529.0,682.0,1158.0,1391.0,2166.0,2921.0,2258.0,4.0
2254,540.0,691.0,1091.0,1291.0,2616.0,2728.0,1982.0,4.0
2255,,,,,,,,4.0
2256,,,,,,,,4.0
2257,440.0,524.0,747.0,984.0,2359.0,2890.0,1831.0,4.0
2258,414.0,507.0,749.5,881.0,2456.0,2579.0,1579.5,4.0
2259,,,,,,,,4.0
2260,386.0,479.0,685.0,884.0,1824.0,2194.0,1512.0,4.0
2261,413.0,587.0,1053.0,1062.0,3805.0,2940.0,1843.0,4.0
2262,665.0,816.0,1178.0,1409.0,2354.0,3061.0,2718.0,4.0
2263,389.0,364.0,604.0,345.0,2708.0,1548.0,829.0,4.0
2264,6888.0,7148.0,7724.0,7928.0,6555.0,138.0,166.0,4.0
2265,,,,,,,,4.0
2266,266.0,334.0,600.0,541.0,2648.0,1833.0,982.0,4.0
2267,,,,,,,,4.0
2268,,,,,,,,4.0
2269,1043.0,1336.0,1830.0,2167.0,3985.0,4199.0,3616.0,4.0
2270,405.0,501.5,901.5,875.0,3878.0,2654.5,1545.5,4.0
2271,,,,,,,,4.0
2272,,,,,,,,4.0
2273,636.0,833.0,1102.0,1228.0,1893.0,2064.0,1718.0,4.0
2274,414.0,566.5,916.5,992.0,1971.5,2011.5,1637.5,4.0
2275,,,,,,,,4.0
2276,1027.0,1083.0,1342.0,1385.0,2498.0,821.0,573.0,4.0
2277,368.0,456.0,680.0,787.0,1807.0,2139.0,1467.0,4.0
2278,301.0,352.0,570.0,487.0,2777.0,1839.0,1023.0,4.0
2279,167.0,203.0,392.0,434.5,1886.0,1460.0,764.0,4.0
2280,-149.0,-114.0,34.0,-37.0,1098.0,277.0,129.0,4.0
2281,,,,,,,,4.0
2282,328.0,387.0,643.5,766.0,2804.0,2766.0,1586.0,4.0
2283,,,,,,,,4.0
2284,,,,,,,,4.0
2285,302.0,374.0,579.0,573.0,1923.0,1385.0,850.0,4.0
2286,355.5,409.0,732.0,673.5,3069.5,2621.0,1620.0,4.0
2287,,,,,,,,4.0
2288,280.0,357.0,553.0,690.0,1661.0,1998.0,1343.0,4.0
2289,272.0,357.5,693.5,648.5,3160.5,2152.0,1337.5,4.0
2290,369.0,430.0,733.5,847.0,2267.5,2166.5,1769.0,4.0
2291,658.0,750.0,1084.0,1003.0,3469.0,2197.0,1397.0,4.0
2292,400.0,514.0,800.0,1000.0,2200.0,2744.0,1938.0,4.0
2293,438.0,559.0,861.0,1039.0,2727.0,2645.0,1804.0,4.0
2294,500.0,616.0,995.0,1136.0,2858.0,2698.0,2071.0,4.0
2295,,,,,,,,4.0
2296,1097.5,1221.5,1425.0,1586.5,2311.0,2537.5,2018.5,4.0
2297,865.0,1123.0,1630.0,1961.0,3025.0,3278.0,2798.0,4.0
2298,681.0,955.5,1646.5,2028.0,3515.5,3139.5,2221.5,4.0
2299,551.0,713.0,1092.0,1341.0,2025.0,2389.0,1980.0,4.0
2300,236.0,346.0,596.0,796.0,1309.0,1478.0,1060.0,4.0
2301,458.0,613.0,967.5,1216.0,2072.5,2457.0,1985.0,4.0
2302,315.0,504.0,1055.0,1016.0,3870.0,2358.0,1810.0,4.0
2303,,,,,,,,4.0
2304,535.0,686.5,967.5,1312.0,2459.5,3309.0,2340.0,4.0
2305,315.0,354.0,795.0,374.0,5328.0,1963.0,864.0,4.0
2306,548.0,709.0,1001.0,1255.0,2160.0,2899.0,2459.0,4.0
2307,,,,,,,,4.0
2308,380.0,538.5,970.5,1062.0,2781.5,2302.5,1569.5,4.0
2309,453.0,597.0,1000.0,1007.5,3392.5,2313.5,1481.0,4.0
2310,558.0,705.0,1151.0,1231.0,3130.0,2711.0,1792.0,4.0
2311,526.5,638.0,1002.0,984.0,3097.0,2143.0,1413.5,4.0
2312,801.0,1020.0,1354.0,1583.0,2253.5,2242.5,1768.0,4.0
2313,919.0,1036.5,1365.5,1418.0,2107.0,1743.0,1373.5,4.0
2314,1346.5,1626.0,2132.0,2543.0,3306.5,3852.5,3504.0,4.0
2315,1144.0,1367.0,1756.0,2093.0,2641.0,3025.0,2599.0,4.0
2316,404.0,454.0,702.0,743.5,1836.5,1821.5,1275.0,4.0
2317,398.0,452.0,768.0,735.0,3208.0,2220.0,1570.0,4.0
2318,625.5,835.0,1249.5,1660.0,2884.5,3455.0,2501.0,4.0
2319,471.0,527.0,729.0,922.0,1820.0,2261.0,1931.0,4.0
2320,,,,,,,,4.0
2321,497.0,611.0,1099.0,1546.0,2972.0,3373.0,2750.0,4.0
2322,575.0,684.0,1077.0,1622.0,2713.0,3533.0,2794.0,4.0
2323,326.5,397.0,721.5,871.5,2678.5,2308.0,1559.5,4.0
2324,807.5,950.0,1228.5,1239.5,3058.0,2301.5,1690.0,4.0
2325,236.0,316.0,668.0,606.0,3311.0,1830.0,1068.0,4.0
2326,531.5,651.5,951.5,1318.0,2003.5,2713.0,2389.0,4.0
2327,367.0,443.0,737.0,818.0,2028.0,2015.0,1512.0,4.0
2328,,,,,,,,4.0
2329,566.0,729.0,1174.0,1428.0,3063.0,3097.0,2401.0,4.0
2330,759.0,950.0,1478.0,1910.0,3258.0,3908.0,3035.0,4.0
2331,308.0,435.5,877.5,880.0,3758.0,2262.5,1424.0,4.0
2332,,,,,,,,4.0
2333,295.5,439.0,866.5,966.0,2721.5,2202.5,1427.0,4.0
2334,287.0,405.0,802.0,881.0,2727.0,2226.0,1427.0,4.0
2335,318.5,443.5,870.0,1031.0,2823.0,2499.0,1683.5,4.0
2336,1062.0,1190.0,1546.0,1734.0,2874.0,2330.0,1733.0,4.0
2337,510.5,671.0,1063.5,1128.0,3005.0,2477.5,1663.5,4.0
2338,618.0,801.0,1265.0,1442.0,3038.0,2742.0,1911.0,4.0
2339,494.0,669.0,1038.0,1119.0,2808.0,2627.0,1774.0,4.0
2340,4346.5,4585.5,5300.5,5543.0,5524.0,1083.5,879.5,4.0
2341,863.0,1059.0,1527.0,1864.5,3231.0,3466.0,2560.5,4.0
2342,561.5,744.0,1151.5,1403.0,2722.5,2905.0,1883.0,4.0
2343,814.0,1044.0,1538.0,1961.0,3010.0,3950.0,2932.0,4.0
2344,299.0,369.0,550.0,733.0,1264.0,1351.0,1026.0,4.0
2345,380.5,451.0,689.5,715.5,2835.5,1805.5,1066.0,4.0
2346,544.0,647.0,995.0,1163.0,2259.0,2147.0,1690.0,4.0
2347,579.0,680.0,966.0,1159.0,2591.0,2496.0,1727.0,4.0
2348,817.0,1008.0,1559.0,1827.0,4304.0,3742.0,2701.0,4.0
2349,390.5,500.0,971.5,879.0,4928.0,1877.5,1020.5,4.0
2350,917.0,1183.0,1755.0,2134.0,3715.0,4461.0,3245.0,4.0
2351,1141.0,1376.0,1901.0,2485.0,3675.0,4629.0,3788.0,4.0
2352,351.0,410.0,782.0,688.0,3159.0,2212.0,1264.0,4.0
2353,434.5,569.0,956.0,1179.5,3547.5,2746.5,1897.5,4.0
2354,759.0,938.0,1399.5,1945.0,2969.5,3950.0,2931.0,4.0
2355,495.5,566.0,880.0,1313.0,2006.0,2806.0,2187.5,4.0
2356,401.0,452.0,743.0,913.0,2243.0,2145.0,1464.0,4.0
2357,313.5,399.5,824.0,826.5,3528.5,2033.5,1135.0,4.0
2358,490.5,579.0,932.5,1503.5,2255.5,3049.5,2338.5,4.0
2359,431.0,474.5,731.5,1154.0,1510.0,2074.0,1612.5,4.0
2360,448.0,562.5,834.5,1031.0,2066.5,2054.5,1432.5,4.0
2361,370.0,492.0,878.5,788.5,4186.5,2116.0,1473.0,4.0
2362,514.0,650.0,1034.5,1173.0,3103.0,3076.0,1982.0,4.0
2363,598.0,684.0,1038.0,1255.0,2275.0,2452.0,1825.0,4.0
2364,171.0,253.0,427.0,552.0,1329.0,1226.0,748.0,4.0
2365,379.5,510.0,838.5,923.5,3102.5,2179.5,1504.0,4.0
2366,258.5,332.5,642.0,561.0,3088.0,1748.0,908.5,4.0
2367,299.0,370.0,595.0,687.0,1455.0,1618.0,1174.0,4.0
2368,118.0,156.0,297.0,388.0,731.0,915.0,640.0,4.0
2369,302.0,351.0,677.5,581.0,2800.0,1937.5,1187.5,4.0
2370,330.0,469.0,797.0,848.5,2565.0,1805.0,1036.0,4.0
2371,232.0,298.0,672.0,421.0,2995.0,1578.0,865.0,4.0
2372,211.0,288.0,436.0,600.0,1027.0,1349.0,899.0,4.0
2373,514.0,629.0,998.5,1167.0,2717.5,2402.0,1733.5,4.0
2374,229.0,374.5,809.0,841.0,2850.0,2071.5,1105.0,4.0
2375,308.0,371.0,663.0,652.0,1695.0,1688.0,1220.0,4.0
2376,,,,,,,,4.0
2377,458.0,585.0,989.0,1163.0,2569.0,2572.0,1781.0,4.0
2378,493.5,592.0,939.5,1236.5,2127.0,2658.0,1901.5,4.0
2379,255.0,344.0,649.0,511.0,3087.0,1941.0,1031.0,4.0
2380,,,,,,,,4.0
2381,412.0,596.0,1042.0,1384.0,3989.0,1570.0,1229.0,4.0
2382,489.5,654.5,937.0,1141.5,1725.0,2589.0,2040.0,4.0
2383,130.0,211.0,699.0,303.0,4600.0,1544.0,642.0,4.0
2384,,,,,,,,4.0
2385,221.0,291.0,601.0,496.0,2607.0,1748.0,1054.0,4.0
2386,561.0,754.0,1170.0,1528.5,3107.5,3478.0,2174.5,4.0
2387,1604.0,1595.0,1624.0,1660.0,1864.0,1958.0,1529.0,4.0
2388,184.0,267.0,673.0,471.0,3781.0,1562.0,810.0,4.0
2389,433.5,528.0,909.5,932.5,3010.5,2370.5,1588.0,4.0
2390,456.0,573.0,939.0,1051.5,3097.5,2496.5,1703.0,4.0
2391,244.0,337.0,696.0,564.0,2783.0,1813.0,1073.0,4.0
2392,,,,,,,,4.0
2393,183.5,241.0,493.5,373.5,3689.5,1558.0,888.5,4.0
2394,550.5,712.0,1035.0,1294.5,2068.0,3028.5,2693.5,4.0
2395,155.0,214.5,561.5,335.5,4191.0,1485.0,717.0,4.0
2396,,,,,,,,4.0
2397,82.0,207.5,932.0,685.0,4945.5,1227.5,573.0,4.0
2398,461.0,581.5,1037.5,1176.5,3230.5,3103.5,2043.0,4.0
2399,3251.5,3306.5,3396.0,3405.5,4694.5,3253.5,2556.5,4.0
2400,,,,,,,,4.0
2401,352.0,463.5,851.0,828.0,2915.0,2486.0,1910.0,4.0
2402,554.0,628.5,767.5,913.5,1507.5,2766.5,2573.5,4.0
2403,417.5,444.5,568.0,632.0,1313.5,1976.0,1700.0,4.0
2404,,,,,,,,4.0
2405,339.5,368.5,586.5,507.0,3449.5,1681.5,1066.5,4.0
2406,608.5,699.0,958.5,1138.0,1982.0,2846.5,2390.0,4.0
2407,681.5,755.0,1039.0,1116.5,2395.0,2584.5,2020.5,4.0
2408,,,,,,,,4.0
2409,,,,,,,,4.0
2410,,,,,,,,4.0
2411,,,,,,,,4.0
2412,,,,,,,,4.0
2413,,,,,,,,4.0
2414,,,,,,,,4.0
2415,,,,,,,,4.0
